,State,Type,Name,Office,Party,Status
11823,WestVirginia,Unknown,Bryan WardIncumbent,West Virginia House of Delegates District 86,Republican,On the BallotPrimary
11824,WestVirginia,Unknown,Gary G. HowellIncumbent,West Virginia House of Delegates District 87,Republican,On the BallotPrimary
11825,WestVirginia,Unknown,Rick HillenbrandIncumbent,West Virginia House of Delegates District 88,Republican,On the BallotPrimary
11826,WestVirginia,Unknown,Amanda Vincent,West Virginia House of Delegates District 88,Democratic,On the BallotPrimary
11827,WestVirginia,Unknown,Darren ThorneIncumbent,West Virginia House of Delegates District 89,Republican,On the BallotPrimary
11828,WestVirginia,Unknown,Alyson Reeves,West Virginia House of Delegates District 89,Democratic,On the BallotPrimary
11829,WestVirginia,Unknown,George MillerIncumbent,West Virginia House of Delegates District 90,Republican,On the BallotPrimary
11830,WestVirginia,Unknown,Mike Riccio,West Virginia House of Delegates District 90,Republican,On the BallotPrimary
11831,WestVirginia,Unknown,Don ForshtIncumbent,West Virginia House of Delegates District 91,Republican,On the BallotPrimary
11832,WestVirginia,Unknown,Tammy Hess,West Virginia House of Delegates District 91,Republican,On the BallotPrimary
11833,WestVirginia,Unknown,Joseph de Soto,West Virginia House of Delegates District 91,Republican,On the BallotPrimary
11834,WestVirginia,Unknown,Michael HiteIncumbent,West Virginia House of Delegates District 92,Republican,On the BallotPrimary
11835,WestVirginia,Unknown,Michael HornbyIncumbent,West Virginia House of Delegates District 93,Republican,On the BallotPrimary
11836,WestVirginia,Unknown,Larry D. KumpIncumbent,West Virginia House of Delegates District 94,Republican,On the BallotPrimary
11837,WestVirginia,Unknown,Charles Horst Sr.Incumbent,West Virginia House of Delegates District 95,Republican,On the BallotPrimary
11838,WestVirginia,Unknown,Debi Carroll,West Virginia House of Delegates District 95,Democratic,On the BallotPrimary
11839,WestVirginia,Unknown,Tanner Rogers,West Virginia House of Delegates District 96,Republican,On the BallotPrimary
11840,WestVirginia,Unknown,Lisa White,West Virginia House of Delegates District 96,Republican,On the BallotPrimary
11841,WestVirginia,Unknown,Aniqua Lower,West Virginia House of Delegates District 96,Democratic,On the BallotPrimary
11842,WestVirginia,Unknown,S. Chris Anders,West Virginia House of Delegates District 97,Republican,On the BallotPrimary
11843,WestVirginia,Unknown,Pam Brush,West Virginia House of Delegates District 97,Republican,On the BallotPrimary
11844,WestVirginia,Unknown,Lucia Valentine,West Virginia House of Delegates District 97,Democratic,On the BallotPrimary
11845,WestVirginia,Unknown,Barbara Fuller,West Virginia House of Delegates District 98,Republican,On the BallotPrimary
11846,WestVirginia,Unknown,Joe Funkhouser,West Virginia House of Delegates District 98,Republican,On the BallotPrimary
11847,WestVirginia,Unknown,Troy Miller,West Virginia House of Delegates District 98,Democratic,On the BallotPrimary
11848,WestVirginia,Unknown,Wayne ClarkIncumbent,West Virginia House of Delegates District 99,Republican,On the BallotPrimary
11849,WestVirginia,Unknown,Mike Allers,West Virginia House of Delegates District 99,Republican,On the BallotPrimary
11850,WestVirginia,Unknown,Daphne Andrews,West Virginia House of Delegates District 99,Republican,On the BallotPrimary
11851,WestVirginia,Unknown,Osmund Anderson,West Virginia House of Delegates District 99,Democratic,On the BallotPrimary
11852,WestVirginia,Unknown,William RidenourIncumbent,West Virginia House of Delegates District 100,Republican,On the BallotPrimary
11853,WestVirginia,Unknown,Maria Russo,West Virginia House of Delegates District 100,Democratic,On the BallotPrimary
11854,WestVirginia,Unknown,Charles S. Trump IV,Supreme Court of Appeals of West Virginia,Nonpartisan,On the BallotGeneral
11855,WestVirginia,Unknown,Haley BunnIncumbent,Supreme Court of Appeals of West Virginia,Nonpartisan,On the BallotGeneral
11856,WestVirginia,Unknown,Elgine McArdle,West Virginia Intermediate Court of Appeals,Nonpartisan,On the BallotGeneral
11857,WestVirginia,Unknown,Mychal Schulz,West Virginia Intermediate Court of Appeals,Nonpartisan,On the BallotGeneral
11858,WestVirginia,Unknown,Ryan White,West Virginia Intermediate Court of Appeals,Nonpartisan,On the BallotGeneral
11859,Wisconsin,Federal,Tammy BaldwinIncumbent,U.S. Senate Wisconsin,Democratic,Candidacy DeclaredPrimary
11860,Wisconsin,Federal,Kyle Corrigan,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11861,Wisconsin,Federal,Matthew Harvey,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11862,Wisconsin,Federal,Dan Helm,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11863,Wisconsin,Federal,Eric Hovde,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11864,Wisconsin,Federal,Stacey Klein,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11865,Wisconsin,Federal,Rejani Raveendran,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11866,Wisconsin,Federal,Patrick Schaefer-Wicke,U.S. Senate Wisconsin,Republican,Candidacy DeclaredPrimary
11867,Wisconsin,Federal,Scott Aubart,U.S. Senate Wisconsin,American Independent Party,Candidacy DeclaredGeneral
11868,Wisconsin,Federal,Phillip Anderson,U.S. Senate Wisconsin,Libertarian,Candidacy DeclaredGeneral
11869,Wisconsin,Federal,Joshua Harrington,U.S. Senate Wisconsin,No Party Affiliation,Candidacy DeclaredGeneral
11870,Wisconsin,Federal,Bryan SteilIncumbent,U.S. House Wisconsin District 1,Republican,Candidacy DeclaredPrimary
11871,Wisconsin,Federal,Steven Trueblood,U.S. House Wisconsin District 1,Republican,Candidacy DeclaredPrimary
11872,Wisconsin,Federal,Diane Anderson,U.S. House Wisconsin District 1,Democratic,Candidacy DeclaredPrimary
11873,Wisconsin,Federal,Anthony Hammes,U.S. House Wisconsin District 1,Democratic,Candidacy DeclaredPrimary
11874,Wisconsin,Federal,Lorenzo Santos,U.S. House Wisconsin District 1,Democratic,Candidacy DeclaredPrimary
11875,Wisconsin,Federal,Mark PocanIncumbent,U.S. House Wisconsin District 2,Democratic,Candidacy DeclaredPrimary
11876,Wisconsin,Federal,Charity Barry,U.S. House Wisconsin District 2,Republican,Candidacy DeclaredPrimary
11877,Wisconsin,Federal,Erik Olsen,U.S. House Wisconsin District 2,Republican,Candidacy DeclaredPrimary
11878,Wisconsin,Federal,Derrick Van OrdenIncumbent,U.S. House Wisconsin District 3,Republican,Candidacy DeclaredPrimary
11879,Wisconsin,Federal,Rebecca Cooke,U.S. House Wisconsin District 3,Democratic,Candidacy DeclaredPrimary
11880,Wisconsin,Federal,Katrina Shankland,U.S. House Wisconsin District 3,Democratic,Candidacy DeclaredPrimary
11881,Wisconsin,Federal,Eric Wilson,U.S. House Wisconsin District 3,Democratic,Candidacy DeclaredPrimary
11882,Wisconsin,Federal,Rustin Provance,U.S. House Wisconsin District 3,Independent,Candidacy DeclaredGeneral
11883,Wisconsin,Federal,Gwen MooreIncumbent,U.S. House Wisconsin District 4,Democratic,Candidacy DeclaredPrimary
11884,Wisconsin,Federal,Tim Rogers,U.S. House Wisconsin District 4,Republican,Candidacy DeclaredPrimary
11885,Wisconsin,Federal,Scott FitzgeraldIncumbent,U.S. House Wisconsin District 5,Republican,Candidacy DeclaredPrimary
11886,Wisconsin,Federal,Andrew Beck,U.S. House Wisconsin District 5,Democratic,Candidacy DeclaredPrimary
11887,Wisconsin,Federal,Christopher Leon,U.S. House Wisconsin District 5,Democratic,Candidacy DeclaredPrimary
11888,Wisconsin,Federal,Ben Steinhoff,U.S. House Wisconsin District 5,Democratic,Candidacy DeclaredGeneral
11889,Wisconsin,Federal,Glenn GrothmanIncumbent,U.S. House Wisconsin District 6,Republican,Candidacy DeclaredPrimary
11890,Wisconsin,Federal,Amy Washburn,U.S. House Wisconsin District 6,Democratic,Candidacy DeclaredPrimary
11891,Wisconsin,Federal,John Zarbano,U.S. House Wisconsin District 6,Democratic,Candidacy DeclaredPrimary
11892,Wisconsin,Federal,Tom TiffanyIncumbent,U.S. House Wisconsin District 7,Republican,Candidacy DeclaredPrimary
11893,Wisconsin,Federal,Cheryl Ann Runkel,U.S. House Wisconsin District 7,Republican,Candidacy DeclaredPrimary
11894,Wisconsin,Federal,Elsa Duranceau,U.S. House Wisconsin District 7,Democratic,Candidacy DeclaredPrimary
11895,Wisconsin,Federal,Kyle Kilbourn,U.S. House Wisconsin District 7,Democratic,Candidacy DeclaredPrimary
11896,Wisconsin,Federal,Pattie Curran,U.S. House Wisconsin District 8,Republican,Candidacy DeclaredPrimary
11897,Wisconsin,Federal,Andre Jacque,U.S. House Wisconsin District 8,Republican,Candidacy DeclaredPrimary
11898,Wisconsin,Unknown,Dora Drake,Wisconsin State Senate District 4,Democratic,Candidacy DeclaredPrimary
11899,Wisconsin,Unknown,Mary FelzkowskiIncumbent,Wisconsin State Senate District 12,Republican,Candidacy DeclaredPrimary
11900,Wisconsin,Unknown,Joan BallwegIncumbent,Wisconsin State Senate District 14,Republican,Candidacy DeclaredPrimary
11901,Wisconsin,Unknown,Chris Unterberger,Wisconsin State Senate District 14,Democratic,Candidacy DeclaredPrimary
11902,Wisconsin,Unknown,Jimmy Anderson,Wisconsin State Senate District 16,Democratic,Candidacy DeclaredPrimary
11903,Wisconsin,Unknown,Samba Baldeh,Wisconsin State Senate District 16,Democratic,Candidacy DeclaredPrimary
11904,Wisconsin,Unknown,Melissa Ratcliff,Wisconsin State Senate District 16,Democratic,Candidacy DeclaredPrimary
11905,Wisconsin,Unknown,Kristin Alfheim,Wisconsin State Senate District 18,Democratic,Candidacy DeclaredPrimary
11906,Wisconsin,Unknown,Dan Feyen,Wisconsin State Senate District 20,Republican,Candidacy DeclaredPrimary
11907,Wisconsin,Unknown,Patrick TestinIncumbent,Wisconsin State Senate District 24,Republican,Candidacy DeclaredPrimary
11908,Wisconsin,Unknown,Collin McNamara,Wisconsin State Senate District 24,Democratic,Candidacy DeclaredPrimary
11909,Wisconsin,Unknown,Jamie Wall,Wisconsin State Senate District 30,Democratic,Candidacy DeclaredPrimary
11910,Wisconsin,Unknown,Brad PfaffIncumbent,Wisconsin State Senate District 32,Democratic,Candidacy DeclaredPrimary
11911,Wisconsin,Unknown,Joel KitchensIncumbent,Wisconsin State Assembly District 1,Republican,Candidacy DeclaredPrimary
11912,Wisconsin,Unknown,Shae SortwellIncumbent,Wisconsin State Assembly District 2,Republican,Candidacy DeclaredPrimary
11913,Wisconsin,Unknown,Paul Melotik,Wisconsin State Assembly District 22,Republican,Candidacy DeclaredPrimary
11914,Wisconsin,Unknown,Daniel Knodl,Wisconsin State Assembly District 24,Republican,Candidacy DeclaredPrimary
11915,Wisconsin,Unknown,Ellen SchuttIncumbent,Wisconsin State Assembly District 31,Republican,Candidacy DeclaredPrimary
11916,Wisconsin,Unknown,Alex DallmanIncumbent,Wisconsin State Assembly District 39,Republican,Candidacy DeclaredPrimary
11917,Wisconsin,Unknown,Kyle Kunicki,Wisconsin State Assembly District 40,Democratic,Candidacy DeclaredPrimary
11918,Wisconsin,Unknown,Sarah Keyeski,Wisconsin State Assembly District 42,Democratic,Candidacy DeclaredPrimary
11919,Wisconsin,Unknown,Joan Fitzgerald,Wisconsin State Assembly District 46,Democratic,Candidacy DeclaredPrimary
11920,Wisconsin,Unknown,Joe Maldonado,Wisconsin State Assembly District 47,Democratic,Candidacy DeclaredPrimary
11921,Wisconsin,Unknown,Randy Udell,Wisconsin State Assembly District 47,Democratic,Candidacy DeclaredPrimary
11922,Wisconsin,Unknown,Andrew Hysell,Wisconsin State Assembly District 48,Democratic,Candidacy DeclaredPrimary
11923,Wisconsin,Unknown,Jenna JacobsonIncumbent,Wisconsin State Assembly District 50,Democratic,Candidacy DeclaredPrimary
11924,Wisconsin,Unknown,Nate GustafsonIncumbent,Wisconsin State Assembly District 55,Republican,Candidacy DeclaredPrimary
11925,Wisconsin,Unknown,Rick GundrumIncumbent,Wisconsin State Assembly District 58,Republican,Candidacy DeclaredPrimary
11926,Wisconsin,Unknown,Robert BrooksIncumbent,Wisconsin State Assembly District 59,Republican,Candidacy DeclaredPrimary
11927,Wisconsin,Unknown,Angie SapikIncumbent,Wisconsin State Assembly District 73,Republican,Candidacy DeclaredPrimary
11928,Wisconsin,Unknown,Chuck Erickson,Wisconsin State Assembly District 77,Democratic,Candidacy DeclaredPrimary
11929,Wisconsin,Unknown,Mike BareIncumbent,Wisconsin State Assembly District 80,Democratic,Candidacy DeclaredPrimary
11930,Wisconsin,Unknown,Nasra Wehelie,Wisconsin State Assembly District 80,Democratic,Candidacy DeclaredPrimary
11931,Wisconsin,Unknown,Megan Lach,Wisconsin State Assembly District 82,Democratic,Candidacy DeclaredPrimary
11932,Wisconsin,Unknown,Zachary Roper,Wisconsin State Assembly District 84,Democratic,Candidacy DeclaredPrimary
11933,Wisconsin,Unknown,Brent Jacobson,Wisconsin State Assembly District 87,Republican,Candidacy DeclaredPrimary
11934,Wisconsin,Unknown,Jodi EmersonIncumbent,Wisconsin State Assembly District 91,Democratic,Candidacy DeclaredPrimary
11935,Wisconsin,Unknown,Loren OldenburgIncumbent,Wisconsin State Assembly District 96,Republican,Candidacy DeclaredPrimary
11936,Wisconsin,Unknown,Tara Johnson,Wisconsin State Assembly District 96,Democratic,Candidacy DeclaredPrimary
11937,Wisconsin,Unknown,Kevin Reilly,Wisconsin State Assembly District 98,Democratic,Candidacy DeclaredPrimary
11938,Wisconsin,Unknown,Barbara DittrichIncumbent,Wisconsin State Assembly District 99,Republican,Candidacy DeclaredPrimary
11939,Wisconsin,Unknown,Pedro A. ColónIncumbent,Wisconsin Court of Appeals District I,Nonpartisan,On the BallotGeneral
11940,Wisconsin,Unknown,JoAnne KloppenburgIncumbent,Wisconsin Court of Appeals District IV,Nonpartisan,On the BallotGeneral
11941,Wisconsin,Local,Michael Harper,Milwaukee County Comptroller,Nonpartisan,On the BallotGeneral
11942,Wisconsin,Local,Liz Sumner,Milwaukee County Comptroller,Nonpartisan,On the BallotGeneral
11943,Wisconsin,Local,David CrowleyIncumbent,Milwaukee County Executive,Nonpartisan,On the BallotGeneral
11944,Wisconsin,Local,Ieshuh Griffin,Milwaukee County Executive,Nonpartisan,On the BallotGeneral
11945,Wisconsin,Local,Cavalier JohnsonIncumbent,Mayor of Milwaukee,Nonpartisan,On the BallotGeneral
11946,Wisconsin,Local,David King,Mayor of Milwaukee,Nonpartisan,On the BallotGeneral
11947,Wisconsin,Local,Ieshuh Griffin,Mayor of Milwaukee,Nonpartisan,LostPrimary
11948,Wisconsin,Local,Tearman SpencerIncumbent,Milwaukee City Attorney,Nonpartisan,On the BallotGeneral
11949,Wisconsin,Local,Evan Goyke,Milwaukee City Attorney,Nonpartisan,On the BallotGeneral
11950,Wisconsin,Local,Bill Christianson,Milwaukee City Comptroller,Nonpartisan,On the BallotGeneral
